rgb,set1Arm,set1NotArm,set1Prediction,set2Arm,set2NotArm,set2Prediction,set3Arm,set3NotArm,set3Prediction,set4Arm,set4NotArm,set4Prediction,set5Arm,set5NotArm,set5Prediction,set6Arm,set6NotArm,set6Prediction,set7Arm,set7NotArm,set7Prediction,totalArm,totalNotArm,totalPrediction
9-13-15,12,14,0,19,33,0,36,165,0,23,37,0,19,83,0,45,23,1,29,39,0,183,394,0
11-11-12,15,4,1,25,10,1,45,3,1,29,3,1,41,2,1,7,4,1,10,22,0,172,48,1
7-9-4,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
9-18-23,116,0,1,67,0,1,36,0,1,49,0,1,11,0,1,110,0,1,8,0,1,397,0,1
21-24-28,0,0,1,1,0,1,6,0,1,1,0,1,2,0,1,1,0,1,1,0,1,12,0,1
18-23-28,1,4,0,3,8,0,1,11,0,9,20,0,4,10,0,2,2,1,1,2,0,21,57,0
20-23-29,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,2,0,1
13-9-0,0,3,0,0,2,0,0,17,0,0,1,0,0,2,0,0,5,0,0,0,1,0,30,0
13-16-14,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2-2-5,3,0,1,1,0,1,9,0,1,7,0,1,4,0,1,4,0,1,0,0,1,28,0,1
17-19-18,0,5,0,1,41,0,0,19,0,0,0,1,3,7,0,0,11,0,0,2,0,4,85,0
12-16-17,1,87,0,2,172,0,12,336,0,1,4,0,5,23,0,2,82,0,1,40,0,24,744,0
11-7-0,0,12,0,0,2,0,0,19,0,0,3,0,0,5,0,0,3,0,0,1,0,0,45,0
18-15-2,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
13-11-12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
2-6-8,110,1,1,136,1,1,182,11,1,160,16,1,202,20,1,126,1,1,114,3,1,1030,53,1
8-12-12,2,73,0,3,139,0,5,267,0,0,11,0,0,59,0,3,212,0,2,49,0,15,810,0
9-12-11,0,123,0,2,135,0,1,236,0,0,0,1,1,19,0,0,4,0,0,18,0,4,535,0
8-12-20,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
4-7-13,0,0,1,2,0,1,3,0,1,4,0,1,3,0,1,2,0,1,0,0,1,14,0,1
19-15-2,0,4,0,0,2,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,10,0
7-13-14,1,9,0,0,0,1,2,14,0,1,7,0,0,1,0,0,58,0,2,1,1,6,90,0
19-24-24,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0
17-20-26,0,0,1,0,0,1,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,3,0,1
2-2-6,0,0,1,2,0,1,0,0,1,2,0,1,1,0,1,0,0,1,0,0,1,5,0,1
7-5-3,0,1,0,0,0,1,0,4,0,0,4,0,0,0,1,0,0,1,0,0,1,0,9,0
3-3-5,32,3,1,17,2,1,72,0,1,19,2,1,41,0,1,29,0,1,59,3,1,269,10,1
12-18-20,12,6,1,9,1,1,38,50,0,10,7,1,41,31,1,5,3,1,5,1,1,120,99,1
10-20-24,19,0,1,28,0,1,1,0,1,6,0,1,2,0,1,25,0,1,16,0,1,97,0,1
0-5-12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0
1-4-4,44,7,1,52,4,1,125,56,1,233,84,1,127,40,1,111,69,1,74,18,1,766,278,1
24-18-2,0,2,0,0,2,0,0,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,9,0
22-14-2,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
0-2-0,46,30,1,23,8,1,190,173,1,20,3,1,4,10,0,195,140,1,37,75,0,515,439,1
1-6-11,24,0,1,17,0,1,12,0,1,27,0,1,1,1,1,7,0,1,6,5,1,94,6,1
15-23-26,23,0,1,8,0,1,12,1,1,41,1,1,40,2,1,0,0,1,8,0,1,132,4,1
18-19-16,0,0,1,0,4,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,12,0
16-14-10,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0
12-22-28,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,9,0,1,9,0,1
9-18-22,57,0,1,57,0,1,59,0,1,85,0,1,13,0,1,99,0,1,34,0,1,404,0,1
0-7-10,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
19-19-18,13,8382,0,93,19171,0,0,23014,0,103,5984,0,41,6650,0,0,7968,0,0,1307,0,250,72476,0
17-21-22,3,24,0,2,639,0,2,170,0,0,1,0,4,32,0,0,256,0,0,11,0,11,1133,0
6-5-5,25,0,1,23,1,1,7,0,1,1,0,1,5,0,1,12,1,1,2,0,1,75,2,1
7-7-9,11,2,1,8,0,1,17,3,1,7,1,1,10,0,1,3,1,1,0,0,1,56,7,1
4-3-6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
3-9-16,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,2,0,1
20-18-12,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
12-20-23,56,0,1,73,0,1,64,0,1,58,0,1,169,1,1,51,0,1,46,0,1,517,1,1
4-4-0,0,4,0,0,5,0,0,32,0,0,10,0,0,10,0,0,1,0,0,2,0,0,64,0
14-23-27,39,0,1,8,0,1,49,0,1,42,0,1,29,0,1,7,0,1,29,0,1,203,0,1
22-24-26,0,0,1,0,0,1,2,0,1,0,0,1,1,0,1,0,0,1,0,0,1,3,0,1
3-2-1,8,24,0,8,7,1,9,49,0,0,14,0,12,23,0,5,22,0,8,1,1,50,140,0
12-16-16,0,40,0,0,313,0,0,282,0,0,0,1,5,58,0,1,10,0,0,54,0,6,757,0
14-12-7,0,4,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,7,0
23-18-7,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
20-22-25,0,1,0,0,1,0,1,0,1,2,1,1,0,2,0,1,0,1,0,0,1,4,5,0
8-7-4,0,3,0,0,1,0,1,0,1,4,4,1,0,1,0,2,0,1,0,1,0,7,10,0
15-22-26,204,1,1,86,1,1,275,3,1,244,14,1,543,34,1,44,1,1,102,7,1,1498,61,1
11-14-14,0,106,0,0,169,0,0,275,0,2,5,0,7,207,0,2,44,0,0,53,0,11,859,0
18-17-10,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
11-18-22,231,1,1,355,6,1,282,0,1,547,4,1,765,24,1,202,0,1,370,13,1,2752,48,1
15-14-8,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,3,0
14-13-14,0,10,0,5,0,1,4,7,0,9,0,1,6,1,1,1,5,0,0,16,0,25,39,0
12-22-26,7,0,1,63,0,1,34,0,1,11,0,1,5,0,1,59,0,1,20,0,1,199,0,1
5-6-4,6,1,1,9,2,1,36,3,1,1,7,0,3,0,1,103,2,1,214,6,1,372,21,1
10-17-18,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0
13-17-20,48,48,1,80,22,1,95,77,1,44,64,0,128,68,1,29,27,1,47,32,1,471,338,1
9-13-14,4,43,0,10,131,0,5,231,0,3,54,0,4,69,0,8,155,0,6,54,0,40,737,0
6-15-19,2,0,1,5,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7,0,1
9-7-2,0,4,0,0,1,0,0,9,0,1,3,0,0,4,0,0,2,0,0,0,1,1,23,0
11-15-13,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
4-9-15,6,0,1,9,0,1,7,0,1,9,0,1,2,0,1,11,0,1,5,0,1,49,0,1
12-12-14,0,2,0,4,0,1,7,1,1,5,6,0,3,1,1,3,2,1,2,0,1,24,12,1
16-16-17,3,16,0,20,9,1,10,65,0,20,33,0,6,11,0,4,364,0,1,244,0,64,742,0
15-19-18,0,3,0,0,1,0,0,6,0,0,0,1,1,6,0,0,1,0,0,0,1,1,17,0
13-10-0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
0-4-6,33,0,1,20,1,1,27,0,1,46,2,1,21,1,1,27,0,1,12,3,1,186,7,1
7-7-10,0,2,0,1,0,1,2,0,1,0,0,1,3,0,1,0,0,1,0,0,1,6,2,1
5-7-7,53,93,0,57,152,0,172,220,0,88,16,1,147,67,1,76,26,1,63,82,0,656,656,1
14-23-26,0,0,1,4,0,1,1,0,1,2,0,1,9,0,1,0,0,1,1,0,1,17,0,1
16-12-0,0,1,0,0,0,1,0,6,0,0,0,1,0,1,0,0,0,1,0,0,1,0,8,0
4-10-12,12,0,1,5,0,1,14,0,1,6,0,1,11,1,1,2,1,1,10,3,1,60,5,1
2-3-5,161,0,1,175,0,1,535,17,1,562,38,1,628,42,1,358,21,1,169,6,1,2588,124,1
5-10-13,114,2,1,102,10,1,167,54,1,151,6,1,229,28,1,74,77,0,104,19,1,941,196,1
24-27-29,1,0,1,0,0,1,1,0,1,3,0,1,6,0,1,1,0,1,0,0,1,12,0,1
18-13-4,0,0,1,0,0,1,0,3,0,1,0,1,0,0,1,0,3,0,0,0,1,1,6,0
9-10-7,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,3,2,1
14-18-23,8,0,1,8,0,1,10,0,1,10,2,1,18,9,1,2,8,0,9,0,1,65,19,1
0-0-1,1,1,1,3,0,1,27,12,1,24,17,1,5,5,1,1,1,1,7,1,1,68,37,1
20-19-10,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
20-17-9,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1
18-25-26,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17-24-27,6,7,0,1,22,0,0,107,0,2,65,0,4,94,0,0,17,0,1,10,0,14,322,0
8-6-2,0,3,0,0,5,0,0,21,0,2,11,0,0,6,0,0,3,0,0,6,0,2,55,0
5-4-6,1,1,1,1,0,1,3,0,1,1,0,1,0,0,1,1,0,1,0,0,1,7,1,1
2-0-0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,5,0
20-17-6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0
6-10-13,104,4,1,118,22,1,200,161,1,159,96,1,315,62,1,74,211,0,166,58,1,1136,614,1
13-15-20,0,0,1,0,0,1,1,0,1,2,0,1,0,0,1,0,0,1,3,0,1,6,0,1
3-6-9,283,7,1,550,11,1,664,13,1,588,50,1,752,35,1,413,11,1,318,7,1,3568,134,1
2-4-8,45,0,1,43,0,1,79,1,1,112,6,1,57,3,1,34,0,1,16,0,1,386,10,1
10-6-1,0,3,0,0,1,0,0,13,0,0,2,0,0,4,0,0,3,0,0,0,1,0,26,0
6-11-10,0,0,1,4,0,1,0,3,0,0,0,1,0,1,0,0,0,1,0,0,1,4,4,1
9-16-18,3,0,1,6,2,1,23,3,1,1,0,1,7,0,1,6,4,1,3,0,1,49,9,1
12-7-0,0,3,0,0,3,0,0,8,0,0,2,0,0,5,0,0,1,0,0,0,1,0,22,0
7-13-19,5,0,1,69,0,1,13,0,1,9,0,1,13,0,1,24,0,1,23,1,1,156,1,1
12-13-13,10,10,1,34,16,1,28,25,1,30,1,1,31,23,1,21,50,0,11,16,0,165,141,1
7-15-20,17,0,1,97,0,1,67,0,1,12,0,1,7,0,1,27,0,1,38,0,1,265,0,1
12-9-1,0,4,0,0,3,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,12,0
6-5-3,0,1,0,0,3,0,0,24,0,0,19,0,1,5,0,1,0,1,0,8,0,2,60,0
7-8-8,94,19,1,88,55,1,79,70,1,98,4,1,108,11,1,55,9,1,25,13,1,547,181,1
19-13-4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
19-13-2,0,1,0,0,1,0,0,7,0,0,1,0,0,4,0,0,1,0,0,0,1,0,15,0
20-21-20,0,379,0,14,2643,0,0,2919,0,0,13,0,24,811,0,0,1650,0,0,300,0,38,8715,0
22-22-19,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,0,4,0
14-11-1,0,0,1,0,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0
9-15-15,0,3,0,0,1,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,8,0
8-11-12,16,90,0,8,190,0,22,721,0,4,205,0,7,716,0,17,1464,0,22,778,0,96,4164,0
14-18-25,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
2-2-2,1329,126,1,2443,26,1,1087,158,1,301,33,1,759,331,1,782,116,1,684,34,1,7385,824,1
18-26-29,0,0,1,0,0,1,0,1,0,0,1,0,0,6,0,0,5,0,0,1,0,0,14,0
15-19-22,32,46,0,48,10,1,45,29,1,46,8,1,53,13,1,19,8,1,22,16,1,265,130,1
9-9-12,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,3,0,1
6-10-16,2,0,1,11,0,1,9,0,1,14,0,1,34,0,1,2,0,1,14,0,1,86,0,1
6-10-17,0,0,1,2,0,1,1,0,1,3,0,1,2,0,1,0,0,1,0,0,1,8,0,1
19-16-13,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
14-13-8,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,5,0
1-2-2,2740,405,1,3608,88,1,4721,1252,1,3956,2095,1,2664,696,1,2458,1196,1,773,462,1,20920,6194,1
4-4-9,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1
11-14-18,19,4,1,17,8,1,19,1,1,20,3,1,20,3,1,19,2,1,9,6,1,123,27,1
17-13-3,0,4,0,0,6,0,0,6,0,0,0,1,0,6,0,0,0,1,0,0,1,0,22,0
10-16-19,118,5,1,104,25,1,189,15,1,53,20,1,190,58,1,43,3,1,110,10,1,807,136,1
14-13-10,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0
23-27-28,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,2,0,1
6-12-11,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
19-25-29,0,24,0,1,21,0,4,152,0,6,88,0,1,174,0,2,31,0,2,55,0,16,545,0
15-22-23,0,0,1,0,1,0,0,10,0,0,0,1,0,0,1,0,0,1,0,0,1,0,11,0
10-15-18,96,16,1,122,37,1,257,73,1,86,39,1,99,89,1,68,10,1,107,22,1,835,286,1
1-5-2,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
1-1-0,2835,559,1,1651,156,1,2258,734,1,174,26,1,554,413,1,595,396,1,999,136,1,9066,2420,1
14-23-31,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,17,0,1,17,0,1
20-15-5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
8-13-11,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
20-17-12,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
4-8-9,39,13,1,18,38,0,211,47,1,148,52,1,340,52,1,51,26,1,99,35,1,906,263,1
11-15-16,2,121,0,3,177,0,7,339,0,2,7,0,6,15,0,4,133,0,1,16,0,25,808,0
12-15-15,0,176,0,0,252,0,2,292,0,1,0,1,10,49,0,2,15,0,0,87,0,15,871,0
3-8-7,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
4-6-12,1,0,1,0,0,1,1,0,1,2,0,1,0,0,1,1,0,1,1,0,1,6,0,1
9-18-21,2,0,1,6,0,1,5,0,1,3,0,1,1,0,1,1,0,1,1,0,1,19,0,1
10-8-3,0,0,1,0,2,0,0,4,0,1,2,0,0,1,0,0,2,0,0,2,0,1,13,0
16-17-16,10,21,0,31,16,1,0,105,0,11,8,1,7,25,0,2,157,0,0,61,0,61,393,0
7-7-6,93,9,1,58,10,1,105,8,1,15,2,1,22,7,1,243,5,1,37,7,1,573,48,1
22-16-0,0,14,0,0,4,0,0,0,1,0,0,1,0,0,1,0,9,0,0,0,1,0,27,0
11-20-26,1,0,1,3,0,1,10,0,1,2,0,1,0,0,1,11,0,1,3,0,1,30,0,1
2-9-12,5,0,1,1,0,1,0,0,1,2,0,1,2,0,1,0,0,1,0,0,1,10,0,1
17-15-14,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
19-15-7,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0
14-14-14,16,50,0,48,16,1,67,58,1,66,2,1,65,30,1,9,75,0,3,177,0,274,408,0
20-24-24,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,3,0
23-23-22,0,0,1,0,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,5,0
15-15-12,0,1,0,0,3,0,0,2,0,0,0,1,0,0,1,0,5,0,0,63,0,0,74,0
2-4-1,0,4,0,0,8,0,3,11,0,0,0,1,0,0,1,6,1,1,0,0,1,9,24,0
20-25-28,1,12,0,0,0,1,7,46,0,2,13,0,6,14,0,2,4,0,0,9,0,18,98,0
17-23-23,0,0,1,0,0,1,0,2,0,1,0,1,0,0,1,0,0,1,0,0,1,1,2,0
13-12-13,2,2,1,4,0,1,9,0,1,8,0,1,10,0,1,2,8,0,0,7,0,35,17,1
14-19-18,0,0,1,0,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0
21-25-26,0,0,1,1,0,1,0,2,0,1,0,1,1,0,1,0,0,1,0,0,1,3,2,1
17-17-15,0,1063,0,1,63,0,0,2501,0,2,28,0,0,7,0,0,488,0,0,128,0,3,4278,0
5-10-9,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0,0,0,1,1,0,1,2,3,0
3-5-4,81,141,0,40,106,0,210,239,0,33,49,0,136,66,1,105,136,0,107,13,1,712,750,0
9-12-10,0,37,0,0,4,0,0,17,0,0,0,1,1,1,1,3,0,1,0,2,0,4,61,0
11-20-27,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
7-11-12,7,36,0,11,67,0,24,211,0,20,200,0,3,144,0,15,459,0,27,159,0,107,1276,0
10-12-17,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,3,0,1
10-11-16,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
19-26-29,0,1,0,0,0,1,0,20,0,1,7,0,1,25,0,0,0,1,0,1,0,2,54,0
11-20-23,25,0,1,74,0,1,42,0,1,18,0,1,91,0,1,17,0,1,92,0,1,359,0,1
10-9-3,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,4,0
13-14-18,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,2,0,1
10-10-8,2,9,0,0,4,0,1,11,0,4,0,1,0,3,0,8,18,0,4,7,0,19,52,0
12-12-8,0,4,0,0,7,0,0,6,0,1,0,1,0,1,0,0,0,1,0,0,1,1,18,0
9-10-10,36,14,1,57,26,1,35,28,1,64,1,1,77,5,1,37,9,1,24,14,1,330,97,1
19-14-5,0,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
3-6-8,411,17,1,421,84,1,945,88,1,674,96,1,1801,113,1,444,16,1,642,31,1,5338,445,1
7-14-20,4,0,1,105,0,1,17,0,1,3,0,1,2,0,1,10,0,1,83,0,1,224,0,1
4-7-4,0,0,1,0,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,2,0
16-21-21,0,0,1,0,108,0,0,65,0,0,0,1,0,14,0,0,85,0,0,0,1,0,272,0
3-6-10,134,4,1,213,4,1,213,5,1,287,23,1,181,11,1,106,7,1,123,8,1,1257,62,1
24-16-0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
16-25-31,4,0,1,0,0,1,7,0,1,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1
19-24-25,0,0,1,0,0,1,0,6,0,1,0,1,0,1,0,0,0,1,1,1,1,2,8,0
13-16-15,0,8,0,0,4,0,0,32,0,0,0,1,2,7,0,0,3,0,0,5,0,2,59,0
8-10-8,0,9,0,0,10,0,0,8,0,4,0,1,1,5,0,9,4,1,0,1,0,14,37,0
8-10-14,4,0,1,3,6,0,8,1,1,7,4,1,14,1,1,5,0,1,4,1,1,45,13,1
10-11-8,0,2,0,0,1,0,0,5,0,3,0,1,0,0,1,0,1,0,0,0,1,3,9,0
12-21-28,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,1,0,1,3,0,1
12-20-22,2,0,1,0,0,1,2,0,1,0,0,1,9,3,1,2,0,1,1,0,1,16,3,1
17-13-4,0,2,0,0,2,0,0,5,0,0,0,1,0,2,0,0,0,1,0,0,1,0,11,0
4-5-8,18,0,1,22,2,1,41,2,1,24,4,1,55,0,1,18,0,1,49,1,1,227,9,1
4-4-6,25,1,1,14,2,1,35,2,1,13,0,1,37,0,1,15,0,1,63,0,1,202,5,1
27-29-31,1,0,1,0,0,1,1,0,1,1,0,1,2,0,1,0,0,1,3,0,1,8,0,1
11-12-6,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1
19-15-3,0,2,0,0,4,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,10,0
9-6-1,0,5,0,0,3,0,0,23,0,0,9,0,0,11,0,0,4,0,0,0,1,0,55,0
13-12-4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
4-7-5,1,1,1,1,4,0,7,3,1,1,0,1,1,0,1,0,0,1,0,0,1,11,8,1
16-21-20,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
18-16-15,0,0,1,0,0,1,0,12,0,0,4,0,0,0,1,0,0,1,0,0,1,0,16,0
5-8-14,0,0,1,1,0,1,1,0,1,2,0,1,5,0,1,0,0,1,2,0,1,11,0,1
0-1-0,665,286,1,436,43,1,2243,859,1,434,449,0,627,320,1,2135,914,1,311,484,0,6851,3355,1
16-20-22,8,39,0,27,247,0,11,85,0,24,4,1,41,23,1,3,59,0,4,4,1,118,461,0
9-13-13,1,118,0,2,136,0,3,256,0,0,56,0,0,81,0,5,67,0,0,47,0,11,761,0
9-16-21,247,0,1,381,4,1,233,0,1,121,6,1,186,1,1,248,0,1,142,3,1,1558,14,1
15-19-24,9,1,1,1,0,1,10,10,1,8,23,0,15,8,1,1,20,0,6,15,0,50,77,0
14-11-7,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
16-13-6,0,3,0,0,1,0,0,5,0,1,0,1,0,1,0,0,1,0,0,0,1,1,11,0
25-28-30,1,0,1,0,0,1,2,0,1,4,0,1,6,0,1,0,0,1,6,0,1,19,0,1
2-4-2,24,59,0,18,59,0,133,112,1,1,11,0,5,14,0,41,52,0,23,2,1,245,309,0
13-8-3,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,3,0
10-8-6,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
11-17-22,180,0,1,214,9,1,381,0,1,216,7,1,344,19,1,111,0,1,199,39,1,1645,74,1
10-12-10,3,10,0,0,15,0,0,12,0,0,0,1,0,1,0,4,0,1,0,0,1,7,38,0
4-5-5,153,74,1,206,74,1,512,192,1,239,31,1,806,63,1,200,73,1,203,26,1,2319,533,1
11-14-13,0,21,0,0,35,0,0,40,0,0,0,1,2,20,0,0,3,0,0,7,0,2,126,0
12-9-2,0,3,0,0,3,0,0,14,0,0,5,0,0,0,1,0,0,1,0,0,1,0,25,0
18-25-29,5,40,0,0,40,0,0,85,0,5,85,0,1,132,0,3,42,0,0,37,0,14,461,0
24-28-30,0,0,1,0,0,1,0,0,1,3,0,1,8,0,1,0,0,1,1,0,1,12,0,1
3-5-3,7,26,0,4,43,0,30,39,0,2,5,0,6,21,0,17,88,0,37,1,1,103,223,0
16-19-23,4,2,1,2,1,1,7,3,1,2,4,0,11,0,1,0,3,0,4,1,1,30,14,1
10-10-12,1,0,1,1,3,0,13,1,1,6,1,1,2,0,1,3,0,1,2,0,1,28,5,1
18-14-6,0,1,0,0,2,0,1,4,0,1,0,1,0,1,0,0,2,0,0,0,1,2,10,0
15-11-0,0,2,0,0,1,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,1,0,9,0
10-16-18,15,3,1,7,12,0,44,25,1,7,5,1,35,23,1,8,11,0,18,1,1,134,80,1
16-21-26,10,1,1,6,5,1,12,1,1,18,8,1,5,12,0,6,2,1,1,5,0,58,34,1
18-22-24,3,75,0,0,14,0,0,83,0,4,95,0,5,26,0,0,48,0,0,30,0,12,371,0
2-6-10,124,0,1,151,0,1,132,0,1,273,7,1,133,7,1,96,0,1,80,3,1,989,17,1
8-13-14,1,10,0,1,24,0,5,67,0,0,25,0,0,11,0,12,23,0,9,25,0,28,185,0
13-12-15,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
8-11-9,0,15,0,0,3,0,0,15,0,0,0,1,1,3,0,0,0,1,0,1,0,1,37,0
11-13-11,1,6,0,0,8,0,0,4,0,1,0,1,0,1,0,2,0,1,0,1,0,4,20,0
0-3-8,8,0,1,2,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,12,0,1
4-11-12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
19-20-22,0,25,0,2,8,0,0,8,0,2,9,0,4,11,0,0,0,1,0,3,0,8,64,0
13-13-15,1,2,0,3,5,0,5,4,1,1,1,1,0,0,1,5,4,1,0,3,0,15,19,0
11-13-15,12,12,1,22,33,0,26,33,0,18,2,1,15,21,0,19,77,0,21,12,1,133,190,0
23-25-27,0,0,1,0,0,1,2,0,1,1,0,1,2,0,1,0,0,1,0,0,1,5,0,1
7-12-17,36,0,1,64,0,1,60,0,1,50,13,1,123,12,1,47,0,1,71,9,1,451,34,1
14-22-24,0,0,1,0,0,1,3,0,1,0,0,1,2,1,1,0,0,1,0,0,1,5,1,1
9-13-19,3,0,1,5,0,1,11,0,1,4,0,1,20,0,1,1,0,1,4,1,1,48,1,1
17-19-22,4,13,0,7,5,1,14,2,1,29,0,1,15,3,1,0,5,0,1,4,0,70,32,1
16-17-18,8,10,0,35,30,1,18,82,0,28,60,0,15,31,0,10,68,0,7,71,0,121,352,0
11-6-1,0,1,0,0,1,0,0,3,0,0,2,0,0,0,1,0,0,1,0,0,1,0,7,0
7-13-12,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
