rgb,set1Arm,set1NotArm,set1Prediction,set2Arm,set2NotArm,set2Prediction,set3Arm,set3NotArm,set3Prediction,set4Arm,set4NotArm,set4Prediction,set5Arm,set5NotArm,set5Prediction,set6Arm,set6NotArm,set6Prediction,set7Arm,set7NotArm,set7Prediction,totalArm,totalNotArm,totalPrediction
27-46-58,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,49,0,1,49,0,1
25-33-45,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,2,0,1
19-35-45,36,0,1,62,0,1,44,0,1,22,0,1,12,0,1,63,0,1,3,0,1,242,0,1
32-23-8,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
9-19-29,6,0,1,5,0,1,4,0,1,7,1,1,8,3,1,0,0,1,4,0,1,34,4,1
33-31-22,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1
34-43-49,2,1,1,1,0,1,1,6,0,2,2,1,3,4,0,0,1,0,0,6,0,9,20,0
3-15-28,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0
15-30-37,2,0,1,1,0,1,5,0,1,2,0,1,2,0,1,2,0,1,1,1,1,15,1,1
5-9-13,66,0,1,105,3,1,155,7,1,347,44,1,415,13,1,160,7,1,87,8,1,1335,82,1
49-57-62,0,0,1,0,0,1,1,0,1,0,0,1,2,0,1,1,0,1,1,0,1,5,0,1
40-43-40,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,3,0
42-32-4,0,2,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,5,0
38-28-4,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
14-31-40,0,0,1,0,0,1,1,0,1,2,0,1,0,0,1,0,0,1,0,0,1,3,0,1
18-12-1,0,2,0,0,3,0,0,5,0,0,2,0,0,0,1,0,1,0,0,1,0,0,14,0
0-15-26,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
10-6-0,0,8,0,0,11,0,0,29,0,0,14,0,0,9,0,0,6,0,0,7,0,0,84,0
49-59-61,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0
23-29-37,1,0,1,3,2,1,2,0,1,3,0,1,3,0,1,1,1,1,1,0,1,14,3,1
21-21-22,1,4,0,4,0,1,19,4,1,15,1,1,8,0,1,1,3,0,5,1,1,53,13,1
17-17-14,2,1,1,1,2,0,2,0,1,1,0,1,0,0,1,23,0,1,2,1,1,31,4,1
2-10-17,11,0,1,13,3,1,15,0,1,23,0,1,14,0,1,9,0,1,2,0,1,87,3,1
15-14-9,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4,0
46-51-58,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,3,0,1
40-53-57,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1
40-35-24,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18-29-42,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
29-30-26,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,23,0,2,24,0
27-29-21,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
39-46-47,0,0,1,0,0,1,0,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,7,0
13-10-14,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
0-6-9,4,1,1,5,0,1,1,0,1,3,0,1,8,5,1,4,0,1,1,0,1,26,6,1
44-39-18,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
35-43-42,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,0,4,0
15-20-27,3,0,1,4,2,1,5,1,1,1,0,1,5,0,1,2,0,1,4,0,1,24,3,1
4-7-3,8,22,0,8,12,0,26,57,0,0,0,1,1,2,0,13,62,0,3,2,1,59,157,0
19-23-24,4,8,0,1,22,0,3,10,0,0,1,0,2,20,0,1,7,0,0,4,0,11,72,0
29-45-58,15,0,1,0,0,1,5,0,1,0,0,1,14,0,1,0,0,1,21,0,1,55,0,1
30-36-44,0,0,1,0,0,1,0,1,0,4,0,1,1,4,0,0,0,1,1,0,1,6,5,1
20-38-48,14,0,1,31,0,1,3,0,1,10,0,1,1,0,1,5,0,1,3,0,1,67,0,1
13-17-22,4,0,1,11,6,1,7,3,1,4,4,1,7,4,1,5,1,1,3,0,1,41,18,1
37-46-50,0,1,0,0,0,1,0,15,0,2,2,1,1,2,0,0,0,1,0,4,0,3,24,0
9-16-19,13,5,1,5,14,0,80,10,1,50,10,1,212,21,1,25,13,1,31,7,1,416,80,1
18-25-32,8,0,1,5,0,1,10,0,1,10,5,1,18,6,1,3,1,1,5,6,0,59,18,1
14-25-39,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,2,0,1
36-49-59,3,3,1,0,9,0,0,36,0,2,47,0,4,22,0,0,0,1,0,20,0,9,137,0
18-32-44,0,0,1,8,0,1,1,0,1,0,0,1,0,0,1,1,0,1,2,1,1,12,1,1
33-38-44,0,0,1,0,1,0,6,0,1,8,1,1,4,0,1,1,0,1,0,1,0,19,3,1
47-33-1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
22-28-28,0,11,0,0,31,0,0,51,0,0,2,0,1,22,0,0,6,0,0,13,0,1,136,0
7-8-2,0,2,0,0,0,1,0,1,0,1,1,1,0,2,0,0,0,1,0,0,1,1,6,0
27-42-49,26,0,1,52,0,1,27,0,1,35,0,1,65,0,1,35,0,1,55,0,1,295,0,1
11-19-17,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
22-25-21,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
32-41-42,0,0,1,0,192,0,0,61,0,0,0,1,0,0,1,0,51,0,0,2,0,0,306,0
17-24-25,1,29,0,1,40,0,1,123,0,0,5,0,0,34,0,0,149,0,2,24,0,5,404,0
31-41-47,2,6,0,5,0,1,8,10,0,4,5,0,9,3,1,1,0,1,4,1,1,33,25,1
41-49-53,0,0,1,0,0,1,0,3,0,0,0,1,0,2,0,0,0,1,0,0,1,0,5,0
36-40-39,0,1,0,0,3,0,0,3,0,0,0,1,1,1,1,0,0,1,0,1,0,1,9,0
38-28-5,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,4,0
18-22-28,0,0,1,5,0,1,7,1,1,1,4,0,2,3,0,2,0,1,2,0,1,19,8,1
29-36-46,0,0,1,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,6,0,1
13-17-21,12,0,1,8,6,1,15,15,1,5,31,0,23,21,1,8,5,1,11,6,1,82,84,0
23-21-10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22-20-12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
34-34-33,1,17,0,17,42,0,2,130,0,15,9,1,0,33,0,0,773,0,0,108,0,35,1112,0
49-38-5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
39-39-43,2,0,1,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,2,3,0
32-42-49,1,1,1,2,3,0,5,8,0,5,4,1,5,4,1,0,0,1,0,3,0,18,23,0
10-22-32,8,0,1,11,0,1,4,0,1,0,0,1,3,0,1,4,0,1,8,0,1,38,0,1
16-26-27,0,0,1,0,1,0,0,3,0,0,5,0,0,2,0,0,0,1,0,0,1,0,11,0
35-32-29,0,0,1,0,0,1,0,10,0,0,0,1,0,0,1,0,0,1,0,0,1,0,10,0
42-32-6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
0-8-15,4,0,1,4,0,1,7,0,1,7,0,1,0,0,1,1,0,1,0,0,1,23,0,1
11-12-18,0,0,1,0,0,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,3,0,1
27-33-32,0,2,0,0,5,0,0,14,0,0,0,1,2,2,1,0,0,1,0,2,0,2,25,0
16-29-39,32,0,1,24,1,1,20,0,1,9,5,1,19,0,1,29,0,1,18,1,1,151,7,1
30-42-49,11,4,1,15,0,1,23,5,1,6,5,1,29,16,1,2,0,1,7,1,1,93,31,1
24-24-25,3,4,0,4,2,1,12,0,1,6,0,1,11,0,1,2,1,1,1,4,0,39,11,1
47-34-6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3,0
34-51-62,7,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,7,1,1
36-26-0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,2,0,0,0,1,0,4,0
43-49-52,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
41-31-6,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
7-20-30,2,0,1,9,0,1,0,0,1,0,1,0,1,0,1,0,0,1,5,0,1,17,1,1
48-62-63,0,0,1,0,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,5,0
12-9-2,0,3,0,0,1,0,0,5,0,0,3,0,0,2,0,0,0,1,0,0,1,0,14,0
19-19-17,5,3,1,2,0,1,10,1,1,0,0,1,6,1,1,21,3,1,3,3,1,47,11,1
22-20-17,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,0,0,1,0,0,6,0
45-49-53,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
26-25-24,2,5,0,9,3,1,18,4,1,10,0,1,0,0,1,4,8,0,2,5,0,45,25,1
2-5-2,37,35,1,22,7,1,103,97,1,6,4,1,2,12,0,82,215,0,35,48,0,287,418,0
26-37-48,1,0,1,2,0,1,3,0,1,1,1,1,3,2,1,2,0,1,1,0,1,13,3,1
40-50-55,0,1,0,0,1,0,1,3,0,0,1,0,1,2,0,0,1,0,0,2,0,2,11,0
49-36-8,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3,0
39-46-56,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,2,0,1
32-43-44,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
25-19-1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0
38-37-35,0,249,0,12,431,0,0,2764,0,8,287,0,0,446,0,0,849,0,0,56,0,20,5082,0
39-48-56,0,0,1,0,0,1,1,2,0,0,0,1,1,0,1,0,0,1,0,0,1,2,2,1
4-10-4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
24-22-24,2,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,4,0,1
28-44-52,13,0,1,26,0,1,30,0,1,22,0,1,17,0,1,13,0,1,26,0,1,147,0,1
25-43-50,0,0,1,4,0,1,3,0,1,26,0,1,14,0,1,4,0,1,2,0,1,53,0,1
5-7-8,199,18,1,603,39,1,505,34,1,395,19,1,763,48,1,204,13,1,403,10,1,3072,181,1
28-21-4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3,0
7-19-31,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,3,0,1
30-29-32,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,3,0
22-41-50,14,0,1,14,0,1,0,0,1,4,0,1,1,0,1,10,0,1,2,0,1,45,0,1
44-44-45,0,0,1,0,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,0
21-25-20,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
62-63-62,0,0,1,0,0,1,1,0,1,1,0,1,2,0,1,0,0,1,0,0,1,4,0,1
13-14-19,3,0,1,1,0,1,3,0,1,0,0,1,1,0,1,0,0,1,0,0,1,8,0,1
28-35-34,0,9,0,0,17,0,0,11,0,0,0,1,0,6,0,0,0,1,0,1,0,0,44,0
33-41-39,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
27-30-28,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,3,0,0,0,1,0,6,0
17-23-21,1,12,0,1,11,0,0,15,0,0,0,1,0,1,0,0,0,1,0,0,1,2,39,0
36-35-30,0,0,1,0,0,1,0,30,0,0,0,1,0,0,1,0,0,1,0,0,1,0,30,0
22-23-17,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
18-33-40,16,0,1,6,0,1,7,0,1,8,0,1,14,0,1,2,0,1,5,0,1,58,0,1
5-14-22,14,0,1,17,0,1,17,0,1,32,0,1,14,0,1,15,0,1,4,0,1,113,0,1
17-34-41,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,2,0,1
37-42-52,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
49-37-3,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0
46-53-60,0,0,1,0,0,1,1,0,1,1,0,1,2,0,1,0,0,1,1,0,1,5,0,1
25-20-9,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
17-23-37,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
19-36-48,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3,0,1,0,0,1,5,0,1
18-24-26,1,3,0,1,22,0,0,143,0,0,1,0,0,59,0,1,279,0,1,27,0,4,534,0
3-11-19,16,0,1,7,0,1,10,0,1,31,0,1,4,0,1,7,0,1,4,0,1,79,0,1
9-17-24,27,0,1,38,0,1,52,0,1,42,4,1,80,4,1,15,1,1,23,2,1,277,11,1
18-27-30,0,2,0,0,2,0,0,15,0,1,3,0,2,5,0,2,3,0,2,1,1,7,31,0
23-41-50,10,0,1,20,0,1,5,0,1,38,0,1,31,0,1,42,0,1,6,0,1,152,0,1
34-45-53,4,1,1,0,0,1,1,6,0,7,12,0,2,6,0,0,11,0,0,11,0,14,47,0
28-43-56,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,2,0,1,3,0,1
5-6-10,5,0,1,2,0,1,14,0,1,7,0,1,6,1,1,7,0,1,1,0,1,42,1,1
12-17-14,1,5,0,0,2,0,3,0,1,2,0,1,0,0,1,3,0,1,0,0,1,9,7,1
12-21-28,24,0,1,21,3,1,31,1,1,21,10,1,49,3,1,21,5,1,27,4,1,194,26,1
7-13-9,0,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0,1
15-18-15,0,0,1,0,3,0,0,2,0,0,0,1,0,2,0,6,1,1,0,0,1,6,8,0
27-42-51,33,0,1,57,0,1,54,0,1,42,3,1,105,0,1,30,0,1,70,0,1,391,3,1
26-46-57,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
37-36-32,0,29,0,0,3,0,0,478,0,1,0,1,0,1,0,0,0,1,0,0,1,1,511,0
32-39-49,0,0,1,0,0,1,1,4,0,1,2,0,2,0,1,1,0,1,1,0,1,6,6,1
15-19-16,1,2,0,0,2,0,2,3,0,0,0,1,0,1,0,0,0,1,0,0,1,3,8,0
12-13-8,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,16,0,1,17,1,1
15-30-40,6,0,1,25,0,1,19,0,1,2,0,1,2,0,1,10,0,1,7,0,1,71,0,1
40-29-3,0,3,0,0,0,1,0,2,0,0,0,1,0,3,0,0,3,0,0,0,1,0,11,0
28-42-49,27,0,1,129,1,1,37,0,1,64,5,1,117,5,1,36,0,1,44,1,1,454,12,1
45-46-44,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,2,0
26-19-7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4,0
45-53-57,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
26-37-42,1,2,0,5,1,1,9,8,1,5,7,0,11,4,1,1,0,1,2,0,1,34,22,1
34-25-9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
3-17-26,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
28-25-13,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
23-43-52,13,0,1,21,0,1,0,0,1,0,0,1,1,0,1,17,0,1,0,0,1,52,0,1
50-59-61,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
29-32-35,2,2,1,3,3,1,4,2,1,4,0,1,1,0,1,1,2,0,1,7,0,16,16,1
27-26-24,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,2,0,0,3,0,3,6,0
11-25-33,6,0,1,2,0,1,5,0,1,2,0,1,4,0,1,1,0,1,4,0,1,24,0,1
22-21-22,4,1,1,0,0,1,2,3,0,12,0,1,0,0,1,0,1,0,0,1,0,18,6,1
22-33-42,36,0,1,36,7,1,41,0,1,54,4,1,36,3,1,16,0,1,24,7,1,243,21,1
31-28-29,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,2,0,1,2,0
6-9-17,2,0,1,1,0,1,0,0,1,5,0,1,1,0,1,1,0,1,0,0,1,10,0,1
27-42-48,1,0,1,20,0,1,6,0,1,12,0,1,12,0,1,0,0,1,20,0,1,71,0,1
26-42-52,3,0,1,5,0,1,39,0,1,74,0,1,37,0,1,15,0,1,7,0,1,180,0,1
50-56-60,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1
25-38-50,0,0,1,1,2,0,2,0,1,0,1,0,0,0,1,4,0,1,6,0,1,13,3,1
2-7-17,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
0-0-0,0,0,1,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,3,0
5-19-25,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
29-33-38,1,1,1,6,5,1,3,1,1,0,1,0,3,4,0,2,3,0,1,1,1,16,16,1
13-18-22,8,2,1,8,11,0,7,18,0,6,47,0,33,17,1,2,15,0,15,3,1,79,113,0
44-33-9,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
16-11-5,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,2,0
27-17-6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
11-23-34,0,0,1,11,0,1,3,0,1,3,0,1,1,0,1,2,0,1,3,1,1,23,1,1
4-5-1,50,39,1,47,9,1,37,32,1,0,3,0,6,15,0,23,5,1,28,1,1,191,104,1
7-20-24,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,2,0,1
0-8-14,5,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,3,0,9,4,1
46-31-2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0
15-23-21,0,3,0,0,4,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,12,0
33-37-39,3,4,0,5,3,1,1,11,0,4,3,1,8,5,1,0,11,0,2,7,0,23,44,0
41-26-2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0
59-61-61,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
42-33-8,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0
19-25-35,0,0,1,0,0,1,2,0,1,2,0,1,4,0,1,0,0,1,0,0,1,8,0,1
5-12-13,2,3,0,4,4,1,9,15,0,12,5,1,9,0,1,4,0,1,11,2,1,51,29,1
20-29-27,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,3,0
36-44-52,1,0,1,0,0,1,1,0,1,0,0,1,3,0,1,0,0,1,0,0,1,5,0,1
27-40-43,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
25-25-29,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,3,0
15-17-10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
25-41-50,26,0,1,47,0,1,112,0,1,113,0,1,154,0,1,42,0,1,60,1,1,554,1,1
38-29-4,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
30-46-53,12,0,1,8,0,1,2,0,1,15,0,1,17,0,1,0,0,1,4,0,1,58,0,1
24-44-51,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
26-35-47,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
25-30-31,0,5,0,0,9,0,2,13,0,1,0,1,2,1,1,0,7,0,0,3,0,5,38,0
48-55-63,0,0,1,0,0,1,4,0,1,2,0,1,0,0,1,0,0,1,0,0,1,6,0,1
37-42-47,0,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,7,0
40-46-46,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2,0
26-41-49,43,0,1,49,0,1,33,0,1,99,0,1,134,1,1,49,0,1,48,0,1,455,1,1
10-18-23,24,1,1,30,6,1,49,6,1,22,4,1,63,13,1,25,7,1,18,1,1,231,38,1
9-17-22,30,0,1,52,2,1,63,0,1,15,4,1,84,3,1,24,0,1,29,2,1,297,11,1
20-18-16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
0-6-4,0,0,1,0,0,1,0,6,0,0,0,1,0,0,1,0,2,0,0,0,1,0,8,0
50-62-63,0,0,1,2,0,1,1,0,1,1,0,1,3,0,1,0,0,1,0,5,0,7,5,1
32-34-38,1,0,1,0,1,0,2,2,1,1,2,0,0,0,1,0,2,0,0,3,0,4,10,0
29-31-27,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
4-12-21,8,0,1,8,0,1,15,0,1,23,0,1,8,2,1,3,0,1,5,0,1,70,2,1
39-38-42,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
27-33-40,2,2,1,8,0,1,6,1,1,3,0,1,4,0,1,0,0,1,3,0,1,26,3,1
19-11-3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
26-38-50,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,2,1,1
11-17-21,5,1,1,7,9,0,15,19,0,10,12,0,52,10,1,17,24,0,25,8,1,131,83,1
23-20-14,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1
8-9-10,14,4,1,27,2,1,69,20,1,53,3,1,124,0,1,26,0,1,36,4,1,349,33,1
25-29-22,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
41-45-48,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,3,0
5-12-14,2,1,1,7,3,1,8,16,0,23,7,1,31,4,1,3,1,1,10,1,1,84,33,1
26-42-51,16,0,1,36,0,1,87,0,1,85,0,1,112,0,1,38,0,1,33,0,1,407,0,1
38-28-2,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3,0
20-35-40,4,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,6,0,1
34-31-30,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,2,0,0,4,0,0,8,0
17-18-18,11,0,1,9,1,1,16,1,1,13,1,1,22,0,1,3,0,1,3,2,1,77,5,1
40-47-49,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,2,0,0,4,0
5-6-5,193,43,1,370,10,1,194,42,1,44,11,1,265,72,1,150,4,1,166,3,1,1382,185,1
30-24-2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
36-45-48,0,6,0,0,0,1,0,25,0,0,9,0,0,7,0,0,9,0,0,1,0,0,57,0
18-19-12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
39-28-5,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,4,0
27-23-13,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
32-28-30,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
42-51-56,0,0,1,0,0,1,1,4,0,0,0,1,2,0,1,1,0,1,1,2,0,5,6,0
27-31-37,0,0,1,3,0,1,0,0,1,0,0,1,1,0,1,1,0,1,2,1,1,7,1,1
28-31-31,0,0,1,1,1,1,1,3,0,0,0,1,1,2,0,1,3,0,0,2,0,4,11,0
38-37-41,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0
27-38-40,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
18-24-35,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,2,0,1
14-27-32,3,0,1,1,0,1,0,0,1,1,0,1,2,0,1,2,0,1,0,0,1,9,0,1
17-19-14,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1
43-49-58,0,0,1,0,0,1,0,0,1,1,0,1,3,0,1,0,0,1,1,0,1,5,0,1
11-22-34,1,0,1,2,0,1,0,0,1,2,0,1,1,0,1,0,0,1,1,0,1,7,0,1
18-27-38,1,0,1,3,0,1,2,0,1,1,0,1,9,0,1,1,0,1,4,1,1,21,1,1
20-34-46,0,0,1,5,0,1,0,0,1,1,0,1,0,0,1,2,0,1,0,1,0,8,1,1
32-21-2,0,1,0,0,0,1,0,2,0,0,0,1,0,2,0,0,1,0,0,0,1,0,6,0
29-43-48,0,0,1,0,2,0,1,1,1,1,0,1,1,6,0,0,0,1,1,0,1,4,9,0
34-34-29,0,2,0,0,0,1,0,15,0,0,0,1,0,0,1,0,0,1,0,0,1,0,17,0
27-35-48,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
20-24-19,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
9-9-11,5,0,1,4,0,1,16,0,1,9,0,1,10,0,1,3,1,1,4,1,1,51,2,1
8-19-20,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
18-18-8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
